City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
523,Forest Grove,US,2022-07-23 22:44:09,clear sky,45.5198,-123.1107,82.49,28,0,7.14
524,Onega,RU,2022-07-23 22:44:09,overcast clouds,63.9061,38.1404,58.51,99,100,4.72
525,Nuevo Progreso,MX,2022-07-23 22:44:10,scattered clouds,23.1667,-97.95,90.54,50,36,10.0
526,Coihueco,CL,2022-07-23 22:44:10,light rain,-36.6167,-71.8333,51.85,92,100,4.18
527,Nouna,BF,2022-07-23 22:44:10,overcast clouds,12.7333,-3.8667,76.06,85,98,9.84
528,Rudbar,AF,2022-07-23 22:44:11,broken clouds,30.15,62.6,91.67,29,63,8.55
529,Villa Maria,AR,2022-07-23 22:44:12,clear sky,-32.4075,-63.2402,68.47,68,0,5.57
530,Horta,PT,2022-07-23 22:44:12,broken clouds,38.5333,-28.6333,73.47,88,60,6.06
531,Kuala Pilah,MY,2022-07-23 22:44:13,scattered clouds,2.7389,102.2487,73.35,96,45,0.58
532,Kipushi,CD,2022-07-23 22:44:13,few clouds,-11.7667,27.2333,57.13,55,13,5.21
533,Bosaso,SO,2022-07-23 22:44:13,overcast clouds,11.2842,49.1816,92.39,38,95,24.16
534,Jodhpur,IN,2022-07-23 22:42:41,overcast clouds,26.2867,73.03,80.53,82,94,4.81
535,Samarinda,ID,2022-07-23 22:44:14,scattered clouds,-0.5,117.15,73.71,97,46,2.53
536,Gobabis,NA,2022-07-23 22:44:14,overcast clouds,-22.45,18.9667,59.22,35,100,9.86
537,Sangmelima,CM,2022-07-23 22:44:15,overcast clouds,2.9333,11.9833,66.56,100,96,2.57
538,North Bend,US,2022-07-23 22:44:15,clear sky,43.4065,-124.2243,75.92,76,0,24.16
539,Parma,IT,2022-07-23 22:44:15,broken clouds,44.8027,10.329,79.54,77,81,7.85
540,Zalesovo,RU,2022-07-23 22:44:16,light rain,53.9939,84.7431,55.06,95,100,3.49
541,Fairview,US,2022-07-23 22:42:24,clear sky,40.8126,-73.999,95.02,44,0,18.41
542,Road Town,VG,2022-07-23 22:44:16,clear sky,18.4167,-64.6167,82.49,76,2,19.51
543,Chumikan,RU,2022-07-23 22:44:16,broken clouds,54.7183,135.315,66.94,62,64,8.77
544,Fujin,CN,2022-07-23 22:44:17,overcast clouds,47.26,132.0322,64.85,92,99,6.49
545,Rawson,AR,2022-07-23 22:44:17,light rain,-43.3002,-65.1023,40.53,95,100,14.43
546,Nemuro,JP,2022-07-23 22:42:37,overcast clouds,43.3236,145.575,62.15,92,90,7.23
547,Homer,US,2022-07-23 22:44:17,overcast clouds,59.6425,-151.5483,55.56,65,100,5.95
548,Formosa,AR,2022-07-23 22:44:18,overcast clouds,-26.1775,-58.1781,75.43,51,91,6.4
549,Russell,US,2022-07-23 22:44:18,clear sky,32.3502,-85.1999,90.68,55,0,3.44
550,Sterling,US,2022-07-23 22:40:03,few clouds,39.0062,-77.4286,95.95,52,20,8.05
551,Soyo,AO,2022-07-23 22:44:19,scattered clouds,-6.1349,12.3689,69.82,91,34,3.22
552,Wuda,CN,2022-07-23 22:44:19,clear sky,39.4994,106.7117,75.78,45,0,9.17
553,Ketchikan,US,2022-07-23 22:44:20,overcast clouds,55.3422,-131.6461,59.47,82,100,13.8
554,Matelandia,BR,2022-07-23 22:44:20,broken clouds,-25.2408,-53.9964,64.72,71,81,5.17
555,Tilichiki,RU,2022-07-23 22:43:02,overcast clouds,60.4667,166.1,50.59,75,100,7.47
556,Inta,RU,2022-07-23 22:44:20,overcast clouds,66.0317,60.1659,52.16,81,100,14.58
557,Antalaha,MG,2022-07-23 22:44:21,light rain,-14.9003,50.2788,68.32,80,63,6.67
558,Elizabeth City,US,2022-07-23 22:44:16,clear sky,36.2946,-76.2511,93.22,67,0,8.05
559,Saint-Denis,FR,2022-07-23 22:45:21,clear sky,48.9167,2.3333,70.11,73,0,6.91
560,Sao Sebastiao,BR,2022-07-23 22:41:21,broken clouds,-23.76,-45.4097,67.55,77,57,4.85
561,Anloga,GH,2022-07-23 22:45:22,broken clouds,5.7947,0.8973,75.81,86,69,12.26
562,Bela,IN,2022-07-23 22:45:22,overcast clouds,25.9333,81.9833,84.13,75,87,9.44
563,Port Macquarie,AU,2022-07-23 22:45:23,broken clouds,-31.4333,152.9167,58.73,77,84,7.43
564,Pallasovka,RU,2022-07-23 22:45:23,broken clouds,50.05,46.8833,65.55,73,59,7.45
565,Eyl,SO,2022-07-23 22:45:23,overcast clouds,7.9803,49.8164,76.69,76,89,24.72
566,Dawlatabad,AF,2022-07-23 22:45:24,clear sky,36.4141,64.9053,88.47,23,0,8.32
567,Ende,ID,2022-07-23 22:45:24,broken clouds,-8.8432,121.6623,71.46,75,64,2.55
568,Talaja,IN,2022-07-23 22:45:24,overcast clouds,21.35,72.05,78.84,87,100,9.64
569,Gisborne,NZ,2022-07-23 22:45:24,moderate rain,-38.6533,178.0042,51.98,78,100,8.68
570,Poquoson,US,2022-07-23 22:45:25,few clouds,37.1224,-76.3458,87.98,59,17,14.43
571,Akyab,MM,2022-07-23 22:45:25,overcast clouds,20.15,92.9,78.98,86,100,8.14
572,Kaduqli,SD,2022-07-23 22:45:25,light rain,11.0167,29.7167,75.06,88,100,7.31
573,Mount Gambier,AU,2022-07-23 22:45:26,overcast clouds,-37.8333,140.7667,49.91,100,100,11.5
574,Quatre Cocos,MU,2022-07-23 22:45:26,light rain,-20.2078,57.7625,68.9,77,49,14.76
575,Beringovskiy,RU,2022-07-23 22:45:26,overcast clouds,63.05,179.3167,45.1,80,100,12.57
576,Alofi,NU,2022-07-23 22:45:27,overcast clouds,-19.0595,-169.9187,75.09,73,89,16.11
577,Khislavichi,RU,2022-07-23 22:45:27,few clouds,54.1871,32.1582,61.03,85,11,7.05
578,Anadyr,RU,2022-07-23 22:45:27,overcast clouds,64.75,177.4833,49.03,68,100,3.18
579,Vaitape,PF,2022-07-23 22:45:28,clear sky,-16.5167,-151.75,79.45,74,10,13.67
580,Uruzgan,AF,2022-07-23 22:45:28,broken clouds,32.8333,66.0,79.57,45,68,1.41
581,Bambanglipuro,ID,2022-07-23 22:45:29,broken clouds,-7.95,110.2833,73.35,90,78,6.89
582,Kidal,ML,2022-07-23 22:44:16,light rain,18.4411,1.4078,91.67,29,72,3.24
583,Walvis Bay,NA,2022-07-23 22:41:52,clear sky,-22.9575,14.5053,54.55,87,0,8.05
584,Baoning,CN,2022-07-23 22:45:29,clear sky,25.3378,110.026,78.42,86,0,0.87
585,Altea,ES,2022-07-23 22:45:30,clear sky,38.5989,-0.0514,82.15,89,0,1.01
586,Nacogdoches,US,2022-07-23 22:45:30,scattered clouds,31.6002,-94.6335,98.46,40,40,8.05
587,Manitouwadge,CA,2022-07-23 22:45:30,overcast clouds,49.1215,-85.8403,66.43,69,97,8.9
588,Jacareacanga,BR,2022-07-23 22:45:31,scattered clouds,-6.2222,-57.7528,79.38,42,47,1.97
589,Salasu De Sus,RO,2022-07-23 22:45:31,clear sky,45.5167,22.95,73.9,30,3,6.67
590,Sao Francisco,BR,2022-07-23 22:45:31,light rain,-15.9486,-44.8644,72.45,38,0,3.71
591,San Patricio,US,2022-07-23 22:45:32,scattered clouds,28.017,-97.5169,89.91,53,38,18.37
592,Rongcheng,CN,2022-07-23 22:45:32,few clouds,30.634,117.8517,78.04,87,17,0.51
593,Rauma,FI,2022-07-23 22:45:32,overcast clouds,61.1272,21.5113,60.84,75,99,7.4
594,Raga,SS,2022-07-23 22:45:33,overcast clouds,8.4596,25.678,69.84,95,100,2.98
595,Santa Helena De Goias,BR,2022-07-23 22:45:33,clear sky,-17.8136,-50.5969,74.41,32,3,3.36
596,Olovyannaya,RU,2022-07-23 22:45:34,overcast clouds,50.95,115.5667,66.94,76,100,7.34
597,Bell Ville,AR,2022-07-23 22:45:34,clear sky,-32.6259,-62.6887,65.66,67,0,5.28
598,Myitkyina,MM,2022-07-23 22:45:35,broken clouds,25.3833,97.4,73.51,97,83,2.15
599,Maihar,IN,2022-07-23 22:45:35,overcast clouds,24.2667,80.75,78.28,88,100,4.29
600,Boa Esperanca,BR,2022-07-23 22:45:35,few clouds,-21.09,-45.5658,64.56,40,21,1.5
601,Encheng,CN,2022-07-23 22:45:36,clear sky,22.1839,112.3026,80.89,83,4,3.02
602,Qasigiannguit,GL,2022-07-23 22:45:36,overcast clouds,68.8193,-51.1922,41.07,97,100,2.82
603,Andenes,NO,2022-07-23 22:45:36,overcast clouds,69.3143,16.1194,49.98,81,100,8.05
604,Bullhead City,US,2022-07-23 22:41:40,broken clouds,35.1478,-114.5683,106.93,24,75,13.8
605,Jiaohe,CN,2022-07-23 22:45:37,light rain,43.7286,127.3447,65.59,99,100,2.24
606,Benguela,AO,2022-07-23 22:46:37,overcast clouds,-12.5763,13.4055,69.64,87,90,4.23
607,Ariquemes,BR,2022-07-23 22:46:38,few clouds,-9.9133,-63.0408,81.64,42,19,1.32
608,Nabire,ID,2022-07-23 22:46:38,overcast clouds,-3.3667,135.4833,76.77,90,97,3.31
609,Altamira,BR,2022-07-23 22:46:38,overcast clouds,-3.2033,-52.2064,77.94,59,92,0.85
610,Noshiro,JP,2022-07-23 22:46:39,overcast clouds,40.2039,140.0242,71.94,83,100,2.28
611,Saraland,US,2022-07-23 22:46:39,scattered clouds,30.8207,-88.0706,91.13,73,37,8.1
612,Ondjiva,AO,2022-07-23 22:46:39,clear sky,-17.0667,15.7333,60.78,35,0,7.43
613,Ribeira Brava,PT,2022-07-23 22:46:40,clear sky,32.65,-17.0667,75.34,69,3,3.02
614,Washington,US,2022-07-23 22:46:40,clear sky,47.5001,-120.5015,87.13,22,1,15.37
615,Speightstown,BB,2022-07-23 22:46:40,clear sky,13.25,-59.65,83.01,85,3,14.03
616,Fontem,CM,2022-07-23 22:46:41,overcast clouds,5.4685,9.8818,63.88,97,99,0.22
617,Bowen,AU,2022-07-23 22:42:23,clear sky,-20.0167,148.2333,64.51,80,3,7.47
618,Boa Vista,BR,2022-07-23 22:46:41,broken clouds,2.8197,-60.6733,78.78,78,75,4.61
619,Portachuelo,BO,2022-07-23 22:46:41,clear sky,-17.35,-63.4,81.5,61,0,4.45
620,Farah,AF,2022-07-23 22:46:42,clear sky,32.5,62.5,86.27,23,2,1.97
621,Amursk,RU,2022-07-23 22:46:42,scattered clouds,50.2261,136.8994,66.72,75,30,6.2
622,Faranah,GN,2022-07-23 22:46:42,moderate rain,10.0404,-10.7434,71.02,97,81,2.1
623,Heihe,CN,2022-07-23 22:46:43,clear sky,50.2441,127.4902,64.98,71,5,3.24
624,Taylor,US,2022-07-23 22:46:43,clear sky,32.3001,-99.8337,103.42,22,0,12.66
625,Vengerovo,RU,2022-07-23 22:46:43,broken clouds,55.6848,76.7471,50.32,95,78,8.14
626,Sisimiut,GL,2022-07-23 22:46:44,overcast clouds,66.9395,-53.6735,45.66,86,100,3.49
627,Chapleau,CA,2022-07-23 22:45:56,broken clouds,47.8405,-83.4034,75.29,50,75,11.5
628,Bam,IR,2022-07-23 22:46:44,broken clouds,29.106,58.357,91.36,21,81,7.7
629,Buala,SB,2022-07-23 22:46:45,clear sky,-8.145,159.5921,84.36,69,7,6.13
630,Mildura,AU,2022-07-23 22:46:45,clear sky,-34.2,142.15,51.08,93,0,9.35
631,Zelezna Ruda,CZ,2022-07-23 22:46:45,overcast clouds,49.1374,13.2352,66.9,87,95,7.0
632,Auly,UA,2022-07-23 22:46:46,clear sky,48.5271,34.4949,64.49,81,7,7.4
633,Naron,ES,2022-07-23 22:46:46,clear sky,43.5167,-8.1528,67.05,80,2,4.25
634,Ternate,ID,2022-07-23 22:46:46,few clouds,0.8,127.4,80.89,77,19,4.9
635,Visnes,NO,2022-07-23 22:46:47,overcast clouds,59.3556,5.2242,57.02,70,100,5.57
636,Kokopo,PG,2022-07-23 22:46:47,few clouds,-4.352,152.2633,84.2,67,22,13.87
637,Ximei,CN,2022-07-23 22:46:47,clear sky,24.9639,118.3794,81.99,80,5,2.66
638,Chernushka,RU,2022-07-23 22:46:48,overcast clouds,56.5072,56.0766,61.45,83,100,2.15
639,Keti Bandar,PK,2022-07-23 22:46:48,moderate rain,24.1447,67.4497,82.99,84,100,16.26
640,Hailey,US,2022-07-23 22:46:48,clear sky,43.5196,-114.3153,92.88,16,0,14.97
641,Skibbereen,IE,2022-07-23 22:46:49,overcast clouds,51.55,-9.2667,62.11,84,96,19.28
642,San Ignacio,BZ,2022-07-23 22:46:49,thunderstorm,17.1561,-89.0714,77.14,94,75,6.96
643,Morondava,MG,2022-07-23 22:46:49,clear sky,-20.2833,44.2833,67.05,83,2,6.69
644,Bathsheba,BB,2022-07-23 22:46:50,clear sky,13.2167,-59.5167,80.71,72,6,13.04
645,Oakdale,US,2022-07-23 22:43:50,scattered clouds,44.963,-92.9649,76.69,77,40,17.27
646,Iquitos,PE,2022-07-23 22:46:50,scattered clouds,-3.7481,-73.2472,87.84,62,40,4.61
647,Monteria,CO,2022-07-23 22:46:51,scattered clouds,8.748,-75.8814,89.51,58,40,2.3
648,Nador,MA,2022-07-23 22:46:51,scattered clouds,35.174,-2.9287,79.05,83,40,0.0
649,Tottori,JP,2022-07-23 22:46:51,overcast clouds,35.5,134.2333,76.55,76,96,2.15
650,Praia Da Vitoria,PT,2022-07-23 22:46:52,few clouds,38.7333,-27.0667,75.45,88,20,3.42
651,Melfi,IT,2022-07-23 22:46:52,clear sky,40.9965,15.6514,73.49,70,0,7.18
652,Silvania,BR,2022-07-23 22:46:52,clear sky,-16.6589,-48.6081,67.69,43,2,5.88
653,Comodoro Rivadavia,AR,2022-07-23 22:47:53,overcast clouds,-45.8667,-67.5,33.66,100,100,2.3
654,Myaundzha,RU,2022-07-23 22:47:53,overcast clouds,63.0494,147.1858,56.23,89,100,4.09
655,Yerbogachen,RU,2022-07-23 22:47:53,broken clouds,61.2767,108.0108,67.93,89,63,7.67
656,Puerto Madryn,AR,2022-07-23 22:47:54,overcast clouds,-42.7692,-65.0385,42.75,95,100,15.03
657,Upington,ZA,2022-07-23 22:42:57,clear sky,-28.4478,21.2561,48.88,52,0,9.46
658,Bukachacha,RU,2022-07-23 22:47:54,overcast clouds,52.9833,116.9167,62.38,94,86,3.11
659,Zunyi,CN,2022-07-23 22:47:54,broken clouds,27.6867,106.9072,70.81,93,73,2.42
660,Bud,US,2022-07-23 22:47:55,clear sky,39.447,-86.1758,85.68,64,2,10.74
661,Rosario,AR,2022-07-23 22:47:13,clear sky,-32.9468,-60.6393,68.67,77,1,4.68
662,Boone,US,2022-07-23 22:47:55,clear sky,39.0334,-92.3335,102.67,23,0,17.56
663,Quang Ngai,VN,2022-07-23 22:47:56,clear sky,15.1167,108.8,75.33,87,4,3.65
664,Tawau,MY,2022-07-23 22:44:24,few clouds,4.2498,117.8871,75.33,94,20,1.99
665,Ramhormoz,IR,2022-07-23 22:47:56,clear sky,31.28,49.6035,92.98,11,0,3.36
666,Whyalla,AU,2022-07-23 22:47:57,few clouds,-33.0333,137.5833,54.54,62,23,7.49
667,Mlyniv,UA,2022-07-23 22:47:57,broken clouds,50.509,25.6168,74.93,64,68,7.54
668,Dubrovka,RU,2022-07-23 22:47:57,clear sky,53.6907,33.5071,61.7,88,2,4.72
669,Yoichi,JP,2022-07-23 22:47:58,overcast clouds,43.2039,140.7703,67.69,88,100,7.07
670,Berdigestyakh,RU,2022-07-23 22:47:58,clear sky,62.0989,126.6992,70.07,65,3,1.7
671,Santa Cruz Do Capibaribe,BR,2022-07-23 22:43:57,broken clouds,-7.9575,-36.2047,66.29,95,65,7.9
672,Ust-Maya,RU,2022-07-23 22:47:58,scattered clouds,60.4167,134.5333,70.05,79,42,5.41
673,Samfya,ZM,2022-07-23 22:47:59,broken clouds,-11.3649,29.5565,60.71,60,83,6.76
674,Maldonado,UY,2022-07-23 22:47:59,overcast clouds,-34.6667,-54.9167,61.39,93,97,5.66
675,Labuhan,ID,2022-07-23 22:47:59,overcast clouds,-6.8844,112.2051,74.61,85,88,8.28
676,Saint-Michel-Des-Saints,CA,2022-07-23 22:48:00,broken clouds,46.6834,-73.9159,66.6,96,82,2.82
677,Yarim,YE,2022-07-23 22:48:00,light rain,14.298,44.3779,61.07,71,35,2.04
678,Manakara,MG,2022-07-23 22:48:00,few clouds,-22.1333,48.0167,63.55,93,15,4.18
679,Noumea,NC,2022-07-23 22:45:00,overcast clouds,-22.2763,166.4572,78.78,99,96,8.32
680,Neyshabur,IR,2022-07-23 22:47:13,clear sky,36.2133,58.7958,79.45,43,0,2.3
681,Dicabisagan,PH,2022-07-23 22:48:01,broken clouds,17.0818,122.4157,81.52,75,79,2.39
682,Nkoteng,CM,2022-07-23 22:48:01,overcast clouds,4.5167,12.0333,67.37,99,89,4.16
683,Roald,NO,2022-07-23 22:48:02,overcast clouds,62.5833,6.1333,55.42,83,100,1.79
684,Nioro,GM,2022-07-23 22:48:02,overcast clouds,13.35,-15.75,75.54,94,97,4.18
685,Slonim,BY,2022-07-23 22:48:02,overcast clouds,53.0867,25.3219,65.75,95,97,5.21
686,Doka,SD,2022-07-23 22:48:03,overcast clouds,13.5167,35.7667,72.59,91,100,17.27
687,Katherine,AU,2022-07-23 22:48:03,scattered clouds,-14.4667,132.2667,53.92,54,37,4.61
688,Port Augusta,AU,2022-07-23 22:48:04,few clouds,-32.5,137.7667,55.06,57,14,4.63
689,Kupang,ID,2022-07-23 22:48:04,broken clouds,-10.1667,123.5833,71.1,69,65,8.28
690,Borskoye,RU,2022-07-23 22:48:04,few clouds,53.0333,51.7167,63.57,76,17,5.3
691,Santa Maria,BR,2022-07-23 22:43:23,clear sky,-29.6842,-53.8069,69.1,94,0,4.61
692,Lakki Marwat,PK,2022-07-23 22:48:05,overcast clouds,32.6079,70.9114,84.04,73,100,1.52
693,Sorong,ID,2022-07-23 22:48:05,overcast clouds,-0.8833,131.25,77.5,91,99,10.56
694,Bulgan,MN,2022-07-23 22:48:05,overcast clouds,48.8125,103.5347,54.1,94,87,1.77
695,Nalgonda,IN,2022-07-23 22:48:06,overcast clouds,17.05,79.2667,75.74,87,100,6.26
696,Santa Rosa,PH,2022-07-23 22:48:06,overcast clouds,14.3122,121.1114,82.09,89,100,2.75
697,Labytnangi,RU,2022-07-23 22:48:07,overcast clouds,66.6572,66.4183,51.57,67,86,6.06
698,Shu,KZ,2022-07-23 22:48:07,few clouds,43.5983,73.7614,77.32,27,19,1.63
699,Veraval,IN,2022-07-23 22:49:07,overcast clouds,20.9,70.3667,81.01,83,100,18.32
700,Shimoda,JP,2022-07-23 22:48:25,overcast clouds,34.6667,138.95,80.33,71,100,6.13
701,Kindu,CD,2022-07-23 22:49:08,light rain,-2.95,25.95,73.18,84,79,2.68
702,Matadi,CD,2022-07-23 22:49:08,clear sky,-5.8167,13.45,71.71,82,8,3.24
703,Arlit,NE,2022-07-23 22:49:09,overcast clouds,18.7369,7.3853,93.47,27,91,6.2
704,Chimbote,PE,2022-07-23 22:49:09,broken clouds,-9.0853,-78.5783,63.27,83,53,9.28
705,Santa Marta,CO,2022-07-23 22:49:09,scattered clouds,11.2408,-74.199,91.45,55,40,9.22
706,Nizhniy Odes,RU,2022-07-23 22:49:10,few clouds,63.6445,54.856,51.89,71,20,1.7
707,Tingo Maria,PE,2022-07-23 22:49:10,few clouds,-9.2895,-76.0088,82.71,61,20,4.61
